CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,fips_state_str,fips_place_str,fips_combined,msa,msa_name,fipstate,fipscty,county_name
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Weirton,54,85156,54,85156,5485156,48260,"Weirton-Steubenville, WV-OH Metro Area",54.0,9.0,"Brooke County, West Virginia"
48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Weirton,54,85156,54,85156,5485156,48260,"Weirton-Steubenville, WV-OH Metro Area",54.0,29.0,"Hancock County, West Virginia"
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,East Wenatchee,53,20155,53,20155,5320155,48300,"Wenatchee-East Wenatchee, WA Metro Area",53.0,7.0,"Chelan County, Washington"
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,East Wenatchee,53,20155,53,20155,5320155,48300,"Wenatchee-East Wenatchee, WA Metro Area",53.0,17.0,"Douglas County, Washington"
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,Wenatchee,53,77105,53,77105,5377105,48300,"Wenatchee-East Wenatchee, WA Metro Area",53.0,7.0,"Chelan County, Washington"
48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,Wenatchee,53,77105,53,77105,5377105,48300,"Wenatchee-East Wenatchee, WA Metro Area",53.0,17.0,"Douglas County, Washington"
48460,"West Plains, MO",Micropolitan Statistical Area,West Plains,29,78928,29,78928,2978928,48460,"West Plains, MO Micro Area",29.0,91.0,"Howell County, Missouri"
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Wheeling,54,86452,54,86452,5486452,48540,"Wheeling, WV-OH Metro Area",39.0,13.0,"Belmont County, Ohio"
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Wheeling,54,86452,54,86452,5486452,48540,"Wheeling, WV-OH Metro Area",54.0,51.0,"Marshall County, West Virginia"
48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Wheeling,54,86452,54,86452,5486452,48540,"Wheeling, WV-OH Metro Area",54.0,69.0,"Ohio County, West Virginia"
48580,"Whitewater-Elkhorn, WI",Micropolitan Statistical Area,Elkhorn,55,23300,55,23300,5523300,48580,"Whitewater-Elkhorn, WI Micro Area",55.0,127.0,"Walworth County, Wisconsin"
48580,"Whitewater-Elkhorn, WI",Micropolitan Statistical Area,Whitewater,55,86925,55,86925,5586925,48580,"Whitewater-Elkhorn, WI Micro Area",55.0,127.0,"Walworth County, Wisconsin"
48620,"Wichita, KS",Metropolitan Statistical Area,Wichita,20,79000,20,79000,2079000,48620,"Wichita, KS Metro Area",20.0,15.0,"Butler County, Kansas"
48620,"Wichita, KS",Metropolitan Statistical Area,Wichita,20,79000,20,79000,2079000,48620,"Wichita, KS Metro Area",20.0,79.0,"Harvey County, Kansas"
48620,"Wichita, KS",Metropolitan Statistical Area,Wichita,20,79000,20,79000,2079000,48620,"Wichita, KS Metro Area",20.0,173.0,"Sedgwick County, Kansas"
48620,"Wichita, KS",Metropolitan Statistical Area,Wichita,20,79000,20,79000,2079000,48620,"Wichita, KS Metro Area",20.0,191.0,"Sumner County, Kansas"
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Wichita Falls,48,79000,48,79000,4879000,48660,"Wichita Falls, TX Metro Area",48.0,9.0,"Archer County, Texas"
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Wichita Falls,48,79000,48,79000,4879000,48660,"Wichita Falls, TX Metro Area",48.0,77.0,"Clay County, Texas"
48660,"Wichita Falls, TX",Metropolitan Statistical Area,Wichita Falls,48,79000,48,79000,4879000,48660,"Wichita Falls, TX Metro Area",48.0,485.0,"Wichita County, Texas"
48680,"Wildwood-The Villages, FL",Metropolitan Statistical Area,The Villages,12,71625,12,71625,1271625,48680,"Wildwood-The Villages, FL Metro Area",12.0,119.0,"Sumter County, Florida"
48680,"Wildwood-The Villages, FL",Metropolitan Statistical Area,Wildwood,12,77675,12,77675,1277675,48680,"Wildwood-The Villages, FL Metro Area",12.0,119.0,"Sumter County, Florida"
48700,"Williamsport, PA",Metropolitan Statistical Area,Williamsport,42,85312,42,85312,4285312,48700,"Williamsport, PA Metro Area",42.0,81.0,"Lycoming County, Pennsylvania"
48780,"Williston, ND",Micropolitan Statistical Area,Williston,38,86220,38,86220,3886220,48780,"Williston, ND Micro Area",38.0,105.0,"Williams County, North Dakota"
48820,"Willmar, MN",Micropolitan Statistical Area,Willmar,27,70420,27,70420,2770420,48820,"Willmar, MN Micro Area",27.0,67.0,"Kandiyohi County, Minnesota"
48900,"Wilmington, NC",Metropolitan Statistical Area,Wilmington,37,74440,37,74440,3774440,48900,"Wilmington, NC Metro Area",37.0,19.0,"Brunswick County, North Carolina"
48900,"Wilmington, NC",Metropolitan Statistical Area,Wilmington,37,74440,37,74440,3774440,48900,"Wilmington, NC Metro Area",37.0,129.0,"New Hanover County, North Carolina"
48900,"Wilmington, NC",Metropolitan Statistical Area,Wilmington,37,74440,37,74440,3774440,48900,"Wilmington, NC Metro Area",37.0,141.0,"Pender County, North Carolina"
48940,"Wilmington, OH",Micropolitan Statistical Area,Wilmington,39,85792,39,85792,3985792,48940,"Wilmington, OH Micro Area",39.0,27.0,"Clinton County, Ohio"
48980,"Wilson, NC",Micropolitan Statistical Area,Wilson,37,74540,37,74540,3774540,48980,"Wilson, NC Micro Area",37.0,195.0,"Wilson County, North Carolina"
49010,"Winchester, TN",Micropolitan Statistical Area,Winchester,47,81080,47,81080,4781080,49010,"Winchester, TN Micro Area",47.0,51.0,"Franklin County, Tennessee"
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester,51,86720,51,86720,5186720,49020,"Winchester, VA-WV Metro Area",51.0,69.0,"Frederick County, Virginia"
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester,51,86720,51,86720,5186720,49020,"Winchester, VA-WV Metro Area",51.0,840.0,"Winchester city, Virginia"
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester,51,86720,51,86720,5186720,49020,"Winchester, VA-WV Metro Area",54.0,27.0,"Hampshire County, West Virginia"
49080,"Winnemucca, NV",Micropolitan Statistical Area,Winnemucca,32,84800,32,84800,3284800,49080,"Winnemucca, NV Micro Area",32.0,13.0,"Humboldt County, Nevada"
49100,"Winona, MN",Micropolitan Statistical Area,Winona,27,71032,27,71032,2771032,49100,"Winona, MN Micro Area",27.0,169.0,"Winona County, Minnesota"
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Winston-Salem,37,75000,37,75000,3775000,49180,"Winston-Salem, NC Metro Area",37.0,57.0,"Davidson County, North Carolina"
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Winston-Salem,37,75000,37,75000,3775000,49180,"Winston-Salem, NC Metro Area",37.0,59.0,"Davie County, North Carolina"
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Winston-Salem,37,75000,37,75000,3775000,49180,"Winston-Salem, NC Metro Area",37.0,67.0,"Forsyth County, North Carolina"
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Winston-Salem,37,75000,37,75000,3775000,49180,"Winston-Salem, NC Metro Area",37.0,169.0,"Stokes County, North Carolina"
49180,"Winston-Salem, NC",Metropolitan Statistical Area,Winston-Salem,37,75000,37,75000,3775000,49180,"Winston-Salem, NC Metro Area",37.0,197.0,"Yadkin County, North Carolina"
49220,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,Marshfield,55,49675,55,49675,5549675,49220,"Wisconsin Rapids-Marshfield, WI Micro Area",55.0,141.0,"Wood County, Wisconsin"
49220,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,Wisconsin Rapids,55,88200,55,88200,5588200,49220,"Wisconsin Rapids-Marshfield, WI Micro Area",55.0,141.0,"Wood County, Wisconsin"
49260,"Woodward, OK",Micropolitan Statistical Area,Woodward,40,82150,40,82150,4082150,49260,"Woodward, OK Micro Area",40.0,153.0,"Woodward County, Oklahoma"
49300,"Wooster, OH",Micropolitan Statistical Area,Wooster,39,86548,39,86548,3986548,49300,"Wooster, OH Micro Area",39.0,169.0,"Wayne County, Ohio"
49340,"Worcester, MA",Metropolitan Statistical Area,Worcester,25,82000,25,82000,2582000,49340,"Worcester, MA Metro Area",25.0,27.0,"Worcester County, Massachusetts"
49380,"Worthington, MN",Micropolitan Statistical Area,Worthington,27,71734,27,71734,2771734,49380,"Worthington, MN Micro Area",27.0,105.0,"Nobles County, Minnesota"
49420,"Yakima, WA",Metropolitan Statistical Area,Yakima,53,80010,53,80010,5380010,49420,"Yakima, WA Metro Area",53.0,77.0,"Yakima County, Washington"
49460,"Yankton, SD",Micropolitan Statistical Area,Yankton,46,73060,46,73060,4673060,49460,"Yankton, SD Micro Area",46.0,135.0,"Yankton County, South Dakota"
49620,"York-Hanover, PA",Metropolitan Statistical Area,Hanover,42,32448,42,32448,4232448,49620,"York-Hanover, PA Metro Area",42.0,133.0,"York County, Pennsylvania"
49620,"York-Hanover, PA",Metropolitan Statistical Area,York,42,87048,42,87048,4287048,49620,"York-Hanover, PA Metro Area",42.0,133.0,"York County, Pennsylvania"
49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,Warren,39,80892,39,80892,3980892,49660,"Youngstown-Warren, OH Metro Area",39.0,99.0,"Mahoning County, Ohio"
49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,Warren,39,80892,39,80892,3980892,49660,"Youngstown-Warren, OH Metro Area",39.0,155.0,"Trumbull County, Ohio"
49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,Youngstown,39,88000,39,88000,3988000,49660,"Youngstown-Warren, OH Metro Area",39.0,99.0,"Mahoning County, Ohio"
